Time [s],Temperature [C],DutyCycle [%],Setpoint [C]
407.346094131,80.8,100.0,76.8
409.362534046,80.8,100.0,76.8
411.380576134,80.8,100.0,76.8
413.397206068,80.8,100.0,76.8
415.414846182,80.8,100.0,76.8
417.430783033,80.8,100.0,76.8
419.445723057,80.8,100.0,76.8
421.463737011,80.8,100.0,76.8
423.479500055,80.8,100.0,76.8
425.495772123,80.8,100.0,76.8
427.514456034,81.1,100.0,76.8
429.529330015,81.1,100.0,76.8
431.545125008,81.1,100.0,76.8
433.563338041,81.1,100.0,76.8
435.578895092,80.8,100.0,76.8
437.594420195,80.8,100.0,76.8
439.613651991,80.8,100.0,76.8
441.681806087,80.8,100.0,76.8
443.697378159,80.8,100.0,76.8
445.715295076,80.8,100.0,76.8
447.730913162,80.8,100.0,76.8
449.747212172,80.8,100.0,76.8
451.764780045,80.8,100.0,76.8
453.7806952,80.8,100.0,76.8
455.799214125,80.8,100.0,76.8
457.815217018,80.8,100.0,76.8
459.833307028,80.8,100.0,76.8
461.84923315,80.8,100.0,76.8
463.864665031,81.1,100.0,76.8
465.882748127,81.1,100.0,76.8
467.899585009,81.1,100.0,76.8
469.916714191,81.1,100.0,76.8
471.933156013,81.1,100.0,76.8
473.949299097,81.1,100.0,76.8
475.96659708,81.1,100.0,76.8
477.982292175,81.1,100.0,76.8
479.998407125,81.1,100.0,76.8
482.015630007,81.1,100.0,76.8
484.031231165,81.1,100.0,76.8
486.04696703,81.1,100.0,76.8
488.062119007,81.1,100.0,76.8
490.078197002,81.1,100.0,76.8
492.096180201,81.1,100.0,76.8
494.112528086,81.1,100.0,76.8
496.130127192,80.8,100.0,76.8
498.146166086,80.8,100.0,76.8
500.164241076,81.1,100.0,76.8
502.180256128,81.1,100.0,76.8
504.194672108,81.1,100.0,76.8
506.209631205,81.1,100.0,76.8
508.226265192,81.4,100.0,76.8
510.244778156,81.4,100.0,76.8
512.260210991,81.4,100.0,76.8
514.278214216,81.4,100.0,76.8
516.294534206,81.4,100.0,76.8
518.312575102,81.7,100.0,76.8
520.328837156,81.7,100.0,76.8
522.34653306,81.7,100.0,76.8
524.363113165,81.7,100.0,76.8
526.381806135,81.7,100.0,76.8
528.397150993,81.7,100.0,76.8
530.416468143,82.0,100.0,76.8
532.431284189,82.0,100.0,76.8
534.446552038,82.0,100.0,76.8
536.462177992,82.0,100.0,76.8
538.479603052,82.0,100.0,76.8
540.49657321,82.0,100.0,76.8
542.515392065,82.0,100.0,76.8
544.530321121,82.0,100.0,76.8
546.545809984,82.0,100.0,76.8
548.563814163,82.4,100.0,76.8
550.580048084,82.4,100.0,76.8
552.594578028,82.4,100.0,76.8
554.609171152,82.4,100.0,76.8
556.625374079,82.0,100.0,76.8
558.643926144,82.0,100.0,76.8
560.659658194,82.0,100.0,76.8
562.674879074,82.0,100.0,76.8
564.690021038,82.0,100.0,76.8
566.707882166,82.0,100.0,76.8
568.723774195,82.0,100.0,76.8
570.739291191,82.0,100.0,76.8
572.75763917,82.0,100.0,76.8
574.773986101,82.0,100.0,76.8
576.792427063,82.0,100.0,76.8
578.807897091,82.0,100.0,76.8
580.823238134,82.0,100.0,76.8
582.841478109,82.0,100.0,76.8
584.857252121,82.4,100.0,76.8
586.871932983,82.4,100.0,76.8
588.887576103,82.4,100.0,76.8
590.90192008,82.0,100.0,76.8
592.917501211,82.4,100.0,76.8
594.933139086,82.4,100.0,76.8
596.951884031,82.4,100.0,76.8
598.967334986,82.4,100.0,76.8
600.982619047,82.4,100.0,76.8
603.000650167,82.4,100.0,76.8
605.015802145,82.4,100.0,76.8
607.031815052,82.4,100.0,76.8
609.046081066,82.4,100.0,76.8
611.061156988,82.4,100.0,76.8
613.077601194,82.4,100.0,76.8
615.096620083,82.0,100.0,76.8
617.112174988,82.0,100.0,76.8
619.1301651,82.0,100.0,76.8
621.146005154,82.4,100.0,76.8
623.1651721,82.4,100.0,76.8
625.179869175,82.4,100.0,76.8
627.1952281,82.0,100.0,76.8
629.210861206,82.0,100.0,76.8
631.229624033,82.4,100.0,76.8
633.245550156,82.4,100.0,76.8
635.263504028,82.4,100.0,76.8
637.279139042,82.4,100.0,76.8
639.294521093,82.4,100.0,76.8
641.31201911,82.4,100.0,76.8
643.32814002,82.4,100.0,76.8
645.343424082,82.4,100.0,76.8
647.359670162,82.4,100.0,76.8
649.377431154,82.4,100.0,76.8
651.393384218,82.4,100.0,76.8
653.412118196,82.4,100.0,76.8
655.427024126,82.7,100.0,76.8
657.442532063,82.4,100.0,76.8
659.457626104,82.7,100.0,76.8
661.472440004,82.7,100.0,76.8
663.487547159,82.7,100.0,76.8
665.503072023,83.1,100.0,76.8
667.518174171,83.1,100.0,76.8
669.533402205,83.1,100.0,76.8
671.549529076,83.1,100.0,76.8
673.566918135,83.4,100.0,76.8
675.583325148,83.4,100.0,76.8
677.600930214,83.4,100.0,76.8
679.618411064,83.4,100.0,76.8
681.635833025,83.4,100.0,76.8
683.651684046,83.4,100.0,76.8
685.669697046,83.4,100.0,76.8
687.685826063,83.4,100.0,76.8
689.700980186,83.4,100.0,76.8
691.716719151,83.7,100.0,76.8
693.734278202,83.7,100.0,76.8
695.750264168,83.7,100.0,76.8
697.767889023,83.7,100.0,76.8
699.784643173,83.7,100.0,76.8
701.800007105,83.7,100.0,76.8
703.818387032,83.7,100.0,76.8
705.834327221,84.1,100.0,76.8
707.852516174,83.7,100.0,76.8
709.868077993,83.7,100.0,76.8
711.883491039,83.7,100.0,76.8
713.898418188,83.7,100.0,76.8
715.913271189,83.7,100.0,76.8
717.928172112,83.7,100.0,76.8
719.944606066,83.7,100.0,76.8
721.962695122,83.7,100.0,76.8
723.978231192,83.7,100.0,76.8
725.994265079,83.7,100.0,76.8
728.012516022,84.1,100.0,76.8
730.027284145,84.1,100.0,76.8
732.042797089,84.1,100.0,76.8
734.057593107,84.1,100.0,76.8
736.072859049,84.1,100.0,76.8
738.089436054,84.1,100.0,76.8
740.106681108,84.4,100.0,76.8
742.122521162,84.4,100.0,76.8
744.137797117,84.4,100.0,76.8
746.156452179,84.4,100.0,76.8
748.172079086,84.4,100.0,76.8
750.18719101,84.4,100.0,76.8
752.20185113,84.4,100.0,76.8
754.216940165,84.4,100.0,76.8
756.233270168,84.4,100.0,76.8
758.252238989,84.4,100.0,76.8
760.270568132,84.4,100.0,76.8
762.286355019,84.4,100.0,76.8
764.304210186,84.4,100.0,76.8
766.320028067,84.4,100.0,76.8
